,index,tweet_text,emotion_in_tweet_is_directed_at,label,alt_label,class,pred_label,pred_scores
1549,1549,"@mention @mention @mention Google to Launch Major New Social Network Called Circles,rww.to/f6BCEt #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.6377347111701965
1550,1550,@mention @mention @mention Hmmm....how fast can #apple build a new store in time for #sxsw  {link},,No emotion toward brand or product,NEU,1,NEU,0.7667844295501709
1551,1551,"@mention @mention @mention hope #Apple visits #Art from the iPad, 8th &amp; Congress since #SXSW Gets Own Apple Store {link}",,No emotion toward brand or product,NEU,1,POS,0.6847550868988037
1552,1552,"@mention @mention @mention RT @mention Google to Launch Major New Social NetworkCircles, posbly Today {link} #sxsw",,No emotion toward brand or product,NEU,1,POS,0.5036270022392273
1553,1553,"@mention @mention @mention Thanks for making great products!

Great for making #SXSW party podcasts {link}",,No emotion toward brand or product,NEU,1,POS,0.9918096661567688
1554,1554,"@mention @mention @mention There's talk that Apple's thinking of a downtown AUS location, and this temp #SXSW store might be a test.",,No emotion toward brand or product,NEU,1,NEU,0.9032336473464966
1555,1555,@mention @mention @mention This is the press release for the iPad apps I am helping launch at #SXSW {link} #sxswi,,No emotion toward brand or product,NEU,1,POS,0.6326493620872498
1556,1556,@mention @mention @mention This is the press release of the iPad apps I am helping launch at #SXSWi {link} #sxsw,,No emotion toward brand or product,NEU,1,POS,0.6314898133277893
1557,1557,"#Awesome @mention &amp; @mention on ranking: There are no normal results, quit ranking. Page views, unique visitors - these analytics matter #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.5316489934921265
1559,1559,google's @mention &quot;thinking by making&quot; key to agility. drawn out strategic planning can slow unnecessarily. #SXSW #agileagency,,No emotion toward brand or product,NEU,1,NEU,0.6747639775276184
1560,1560,All this @mention #sxsw buzz makes me wish I had an Android or I-Phone.  #beforetwitter I wouldn't have had such envy.,iPhone,Positive emotion,POS,2,NEU,0.7617904543876648
1561,1561,@mention @mention $ #tweethouse #ipad #sxsw #dotco,,No emotion toward brand or product,NEU,1,NEU,0.8831230401992798
1562,1562,"@mention @mention according to @mention Google has confirmed it is not launching at #SXSW, if at all.",,No emotion toward brand or product,NEU,1,NEU,0.8224233388900757
1563,1563,@mention @mention Apple is opening temp. 3rd-store at  #SXSW selling new iPad-2 to handle xtra sales  {link},,No emotion toward brand or product,NEU,1,NEU,0.5718536376953125
1564,1564,@mention @mention Apple set to open popup shop in core of #SXSW action {link} #ipad2,,No emotion toward brand or product,NEU,1,NEU,0.5899094343185425
1565,1565,@mention @mention Apple sets up temporary store at #SXSW; iPad anyone? {link} cc @mention,iPad,Positive emotion,POS,2,NEU,0.8143346905708313
1566,1566,@mention @mention Apple to open temporary store Friday in the Scarbrough Building at 6th and Congress #SxSW {link},,No emotion toward brand or product,NEU,1,NEU,0.8401959538459778
1567,1567,@mention @mention apple's gotta take advantage of all the hipsters that head out to #SXSW somehow.,,No emotion toward brand or product,NEU,1,POS,0.698560893535614
1568,1568,"Cool! RT @mention Apple has opened a makeshift store for #sxsw, iPad2 will be available at 5pm today... #tempted",,No emotion toward brand or product,NEU,1,POS,0.9620795249938965
1569,1569,Download @mention and let's do one in SF this is sweet! @mention @mention @mention {link}  love the vid! (via @LenaShaw) #SxSW,,No emotion toward brand or product,NEU,1,POS,0.9886012673377991
1570,1570,just met @mention at Q&amp;A with bing and google panel...interesting to hear about what NASDAQ is doing in social media #sxsw,,No emotion toward brand or product,NEU,1,POS,0.8805052638053894
1571,1571,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,POS,2,POS,0.9644816517829895
1572,1572,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to... {link},Apple,Positive emotion,POS,2,POS,0.9819923639297485
1573,1573,Love. RT @mention Anyone at the show have an iPhone charger? Need to tweet jokes about beards/text ppl to make them jealous. #sxsw,,No emotion toward brand or product,NEU,1,POS,0.7898029088973999
1574,1574,Ran into @mention at the temporary Apple Store with @mention @mention and Amy #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.7247326970100403
1576,1576,"I agree, @mention but they're all so great!  &quot;iPhone Apps For Mealtime&quot; {link} (via @mention #bizzy #sxsw",iPad or iPhone App,Positive emotion,POS,2,POS,0.989566445350647
1577,1577,@mention @mention check this: {link} #SXSW #google,,No emotion toward brand or product,NEU,1,NEU,0.8290479183197021
1578,1578,Watching @mention covering the iPad 2 launch live at the Apple pop-up store in Austin at #SXSW {link},,No emotion toward brand or product,NEU,1,NEU,0.639029324054718
1579,1579,"[LOL] RT @mention Don't worry you guys, found an iPhone charger. WHAT'S THE DEAL WITH HIPSTERS AND BEARDS, RIGHT?!?! #sxsw",,No emotion toward brand or product,NEU,1,POS,0.9619155526161194
1580,1580,Haha the @mention drinking game --&gt; &quot;Drink every time Seth says Game Layer OR Google Ventures&quot; #sxsw cc @mention @mention,,No emotion toward brand or product,NEU,1,POS,0.6663277745246887
1581,1581,Nice! RT @mention don't forget! come to our Q&amp;A With Google's @mention &amp; Bing's @mention On Ranking panel Mon 12:30pm #sxsw,,No emotion toward brand or product,NEU,1,POS,0.9746931791305542
1582,1582,"Yeah! RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi",iPad,Positive emotion,POS,2,POS,0.8905911445617676
1583,1583,Google's @mention envisions location-based future {link} #SXSW #location,,No emotion toward brand or product,NEU,1,POS,0.5329793691635132
1584,1584,Google's @mention envisions location-based future {link} #SXSW #location {link},,No emotion toward brand or product,NEU,1,NEU,0.5022093057632446
1585,1585,@mention @mention finishing up beta on Android &amp; iPhone Sunday; couple guys at #SXSW showing off; got about 20 beta moms ready 2 beta,,No emotion toward brand or product,NEU,1,POS,0.6357819437980652
1586,1586,Remember @mention from our last campaign &amp; upcoming #SXSW event? {link} His new album dropped! {link},,No emotion toward brand or product,NEU,1,POS,0.7881284356117249
1587,1587,Woot! RT @mention First Android @mention disc {link} ... Market version coming soon! #SXSW,Android,Positive emotion,POS,2,POS,0.9578369855880737
1588,1588,"Yay! RT ÛÏ@mention Flipboard's next platform will be the iPhone, CEO @mention says #sxswÛ",iPhone,Positive emotion,POS,2,POS,0.9411749839782715
1589,1589,@mention @mention Get GO to work yet? I've been trying for days. #sxsw #android #evo,,No emotion toward brand or product,NEU,1,NEU,0.7278435230255127
1590,1590,@mention @mention Great to meet you @mention meetup! This is the post about our new #sxsw medical apps {link} #sxswh #hcsm,,No emotion toward brand or product,NEU,1,POS,0.9822540879249573
1591,1591,Nice! RT @mention Getting ready for my iPad 2 vs Android panel at #SXSW come check it out at 230!,,No emotion toward brand or product,NEU,1,POS,0.9798359870910645
1592,1592,Score! RT@mention Google handing out free pi for pi day! #SXSW #win,Google,Positive emotion,POS,2,POS,0.9856426119804382
1593,1593,"Whoa. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Other Google product or service,Positive emotion,POS,2,NEU,0.7083373069763184
1594,1594,Cool! RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw #iPad2,Apple,Positive emotion,POS,2,POS,0.9507087469100952
1595,1595,"Nice. RT @mention Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",Apple,Positive emotion,POS,2,POS,0.971258819103241
1596,1596,@mention @mention I'm reading your book on my flight to #SXSW and the guy next to me is reading it on the iPad. BOOM!,,Positive emotion,POS,2,NEU,0.6464096903800964
1597,1597,"@mention @mention is here at The Industry Party presented by  #GSDM &amp; #Google in Austin, TX for #SXSW.",,No emotion toward brand or product,NEU,1,NEU,0.5623173713684082
1598,1598,Haha! RT @mention If you haven't waited in line for an Apple product you're missing out on an important rite of passage. #sxsw,Apple,Positive emotion,POS,2,POS,0.7186271548271179
1600,1600,Just met @mention in line at the apple store at #SXSW !!,,No emotion toward brand or product,NEU,1,POS,0.8734368681907654
1601,1601,"Tonight, @mention is checking out The Kills and @mention is checking out the GSD&amp;M/Google party. Come say hi. #sxsw #sxswi #music",,No emotion toward brand or product,NEU,1,POS,0.7603205442428589
1602,1602,True? RT @mention It's not a rumor: Apple opening temporary store in downtown Austin 4 #SXSW &amp; iPad 2 launch: {link},,No emotion toward brand or product,NEU,1,NEU,0.8607470989227295
1603,1603,True. RT @mention I bet the longest iPad lines are gonna be in Austin. #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.7817037105560303
1604,1604,Woo hoo! @mention is finally back on the iPhone. {link} #sxsw #il,iPhone,Positive emotion,POS,2,POS,0.9778764843940735
1605,1605,#sxsw RT @mention Just crashed a segway into google #technology,,No emotion toward brand or product,NEU,1,NEU,0.8517429232597351
1606,1606,Austin. ÛÏ@mention Just witnessed a homeless guy giving detailed ipad 2 inventory info to a passerby at the Austin popup store. #SXSWÛ,,No emotion toward brand or product,NEU,1,NEU,0.9300131797790527
1607,1607,"It's on, @mention just walked in to The Industry Party by #GSDM &amp; #Google Austin, TX. #SXSW",,No emotion toward brand or product,NEU,1,POS,0.7453870177268982
1608,1608,Agree RT @mention Khoi Vinh says Conde Nast's rush into iPad publishing was a &quot;fundamental misunderstanding&quot; of the platform #sxsw,,No emotion toward brand or product,NEU,1,NEG,0.6402301788330078
1609,1609,Nice! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention {link},,No emotion toward brand or product,NEU,1,POS,0.9745103120803833
1610,1610,"{link} ªÈ @mention Longest line at #sxsw? The Apple Store, of course.  {link}",,No emotion toward brand or product,NEU,1,POS,0.6130232810974121
1611,1611,@mention @mention lots of iPad 2's here in Austin! Bigger than I thought it would be. #SXSW,iPad,Positive emotion,POS,2,POS,0.9743300080299377
1612,1612,"@mention @mention NC is buzzing #iPad2 but geekdom in Austin #SXSW will elevate, smart # Apple.",Apple,Positive emotion,POS,2,POS,0.9717528820037842
1613,1613,@mention @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW #Mashable {link},,No emotion toward brand or product,NEU,1,POS,0.6775185465812683
1614,1614,@mention @mention not letting interactive in to film closing/music opening party??  #badform #youareinteractive #peopleflowingout #sxsw,,No emotion toward brand or product,NEU,1,NEG,0.977191686630249
1615,1615,Download @mention new Austin iPhone app for free during SXSW {link} (thanks for the tip @mention #sxsw,,No emotion toward brand or product,NEU,1,POS,0.6587353944778442
1616,1616,"Hoot! RT @mention New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, B...",,No emotion toward brand or product,NEU,1,POS,0.5472506880760193
1617,1617,"Just got @mention new iPhone app, The Dialy Grape: {link} #sxsw #thankyou",iPad or iPhone App,No emotion toward brand or product,NEU,1,POS,0.904405415058136
1618,1618,Yeay! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Masha {link},iPad or iPhone App,Positive emotion,POS,2,POS,0.9450992345809937
1619,1619,Cute! RT @mention One of my fav photos of #SXSW so far @mention &amp;  @mention #google #SXSW {link},,No emotion toward brand or product,NEU,1,POS,0.989957869052887
1620,1620,"Damn you @mention party, for walking me past the Apple Store last night. #sxsw",,No emotion toward brand or product,NEU,1,NEG,0.6123202443122864
1621,1621,@mention @mention Really? What phone? Can't log in w/ #evo. #android #sxsw,,No emotion toward brand or product,NEU,1,NEG,0.5789185762405396
1622,1622,@mention @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW {link},,No emotion toward brand or product,NEU,1,POS,0.6717647314071655
1623,1623,@mention @mention RT @mention Not a rumor: Apple to open temporary store in dt ATX for #SXSW &amp; iPad 2 launch {link},,No emotion toward brand or product,NEU,1,NEU,0.8507755994796753
1624,1624,Shame on @mention RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW t.co/v7jWeKN /v @mention who gave us no credit!,,No emotion toward brand or product,NEU,1,NEG,0.9546200037002563
1625,1625,Want! RT @mention Radioshack giving away portable iPhone and laptop chargers on 1st floor of acc. #sxsw,,No emotion toward brand or product,NEU,1,POS,0.8706561326980591
1626,1626,@mention @mention saw this morning that Google Circles would start rollout at #sxsw - not holding breath but open-minded,,Positive emotion,POS,2,POS,0.5925253629684448
1627,1627,"@mention @mention send over early app access for iOS or Android, be glad to be on the QA team to help out #sxsw",,No emotion toward brand or product,NEU,1,POS,0.961613118648529
1628,1628,"@mention @mention Similarily, Tweetcaster for Android lets you zip tweets w annoying hash tags, like #sxsw",Android App,No emotion toward brand or product,NEU,1,NEU,0.680122435092926
1629,1629,"I want a @mention SO bad for #sxsw, would make our live blogging from the iPad so much more efficient. Beautiful case!! Beats my leather 1",iPad,Positive emotion,POS,2,POS,0.9867013096809387
1630,1630,Watch as @mention scores the @mention search showdown at #SXSW: {link},,No emotion toward brand or product,NEU,1,NEU,0.5436449646949768
1631,1631,Woohoo! ÛÏ@mention Standing in line. For the 6th time. #ipad2 #apple #sxsw #popupstoreÛ,iPad,Positive emotion,POS,2,POS,0.8309386968612671
1632,1632,Woot! RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW,iPhone,Positive emotion,POS,2,POS,0.7667306065559387
1633,1633,@mention @mention taking a google tour tomorrow then staying in the bay area Tom night then flying to AUS first thing for #SXSW,,No emotion toward brand or product,NEU,1,NEU,0.5944674015045166
1634,1634,@mention @mention Thank you all for retweeting @mention @mention &amp; me about the link re #sxsw &amp; the popup Apple Store.,,No emotion toward brand or product,NEU,1,POS,0.9691378474235535
1635,1635,@mention @mention Thanks for the love! Show us your iPhone via twitpic and we'll share the love ;] #zazzlesxsw #sxsw,iPhone,Positive emotion,POS,2,POS,0.9918183088302612
1636,1636,"@mention @mention They're growing by 130,000+ users a week. Let's hope they make an android app for @mention 's sake. #sxsw",,No emotion toward brand or product,NEU,1,POS,0.9181514382362366
