,Unnamed: 0,index,tweet_text,emotion_in_tweet_is_directed_at,label,tweet_text_cln,alt_label,class,pred_label,pred_scores
2095,2130,2130,"Verbs OH at #SXSW: bump, google, facebook, ping, hashable, fuck, meet, hire...(me) any more?",,No emotion toward brand or product,"Verbs OH at bump, google, facebook, ping, hashable, fuck, meet, hire...(me) any more?",NEU,1,NEG,0.5434087514877319
2096,2131,2131,@mention at #SXSW! Be the first to send us a pic of @mention and get a free download of our game! #Android #videogame #smartphone,Android App,Positive emotion,at Be the first to send us a pic of and get a free download of our game!,POS,2,POS,0.7710444331169128
2097,2132,2132,Can't be at #sxsw? download their free music mix on itunes {link},,No emotion toward brand or product,Can't be at download their free music mix on itunes {link},NEU,1,NEU,0.5365105271339417
2098,2133,2133,The line at 6th &amp; Congress to enter the new Apple store wraps around 2 blocks  #SXSW,,No emotion toward brand or product,The line at 6th &amp; Congress to enter the new Apple store wraps around 2 blocks,NEU,1,POS,0.6234879493713379
2099,2134,2134,I just shat a tear. RT @mention Good news for Austin-bound Apple fanboys: {link} #sxsw #ipad2,Apple,Positive emotion,I just shat a tear. RT Good news for Austin-bound Apple fanboys: {link},POS,2,POS,0.8033496737480164
2100,2135,2135,I hear that Apple is opening a pop-up store downtown in the Scarborough building for SXSW and the iPad2. Cool. #SXSW #newapplestoreaustin,Apple,Positive emotion,I hear that Apple is opening a pop-up store downtown in the Scarborough building for SXSW and the iPad2. Cool.,POS,2,POS,0.9683356881141663
2101,2136,2136,I love that Apple was smart enough to have a popup #SXSW store. Story (+ map!) {link} tip @mention,Apple,Positive emotion,I love that Apple was smart enough to have a popup store. Story (+ map!) {link} tip,POS,2,POS,0.9818540811538696
2102,2137,2137,"No, up that count to 48 as I pass charging station. #fools #sxsw @mention",,No emotion toward brand or product,"No, up that count to 48 as I pass charging station.",NEU,1,NEU,0.7983527779579163
2103,2138,2138,Arriving at Google party at #SXSW. Small queue. 1986 here we come. Wittingly some of our group weren't born then. {link},,No emotion toward brand or product,Arriving at Google party at Small queue. 1986 here we come. Wittingly some of our group weren't born then. {link},NEU,1,NEU,0.6170394420623779
2104,2139,2139,80s band at google/ACLU 1986 party rocks  #SXSW  {link},Google,Positive emotion,80s band at google/ACLU 1986 party rocks {link},POS,2,NEU,0.57181316614151
2105,2140,2140,"Hoping that it will be easier to get an iPad 2 today, since 50% of the target audience is busy at #sxsw #awesometiming",iPad,Positive emotion,"Hoping that it will be easier to get an iPad 2 today, since 50% of the target audience is busy at",POS,2,POS,0.815274715423584
2106,2141,2141,A free heat map app of 4sq check-ins at #SXSW see @mention Hot Spots @mention SXSW. Now on WP7 &amp; iPhone #wedig,,No emotion toward brand or product,A free heat map app of 4sq check-ins at see Hot Spots SXSW. Now on WP7 &amp; iPhone,NEU,1,NEU,0.5897380709648132
2107,2142,2142,Google heat map for global searches. #SXSW #Hotpot {link},,No emotion toward brand or product,Google heat map for global searches. {link},NEU,1,NEU,0.6844170093536377
2108,2143,2143,"Oh, is that my excuse:? RT @mention RT @mention at #sxsw: &quot;apple comes up with cool technology ... because they don't go to conferences&quot;",Apple,Positive emotion,"Oh, is that my excuse:? RT RT at &quot;apple comes up with cool technology ... because they don't go to conferences&quot;",POS,2,NEU,0.4667799472808838
2109,2145,2145,Wonder what percentage of #SXSW interactive participants have an iPhone. It's gotta be high,iPhone,Positive emotion,Wonder what percentage of interactive participants have an iPhone. It's gotta be high,POS,2,NEU,0.6218863129615784
2110,2146,2146,Hungover At SXSW? Use Zaarly To Get Your Gatorade And Advil {link} #BillLee #HTML #iPhone #SXSW,,No emotion toward brand or product,Hungover At SXSW? Use Zaarly To Get Your Gatorade And Advil {link},NEU,1,NEU,0.8411666750907898
2111,2147,2147,@mention at Team Android party. @mention @mention just walked in. DL Appolicious app &amp; enter to win free Nexus S! #androidsxsw #sxsw,Android,Positive emotion,at Team Android party. just walked in. DL Appolicious app &amp; enter to win free Nexus S!,POS,2,POS,0.6122656464576721
2112,2148,2148,Geek out at the #sxsw interactive panels with this iPad Holler Gram app. Use your iPad to display messages to others. {link},iPad,Positive emotion,Geek out at the interactive panels with this iPad Holler Gram app. Use your iPad to display messages to others. {link},POS,2,POS,0.49825623631477356
2113,2149,2149,"The line at the #sxsw Apple Popup Store was shorter than the line at the Starbucks across the street. So, I really had no choiceÛ_",,No emotion toward brand or product,"The line at the Apple Popup Store was shorter than the line at the Starbucks across the street. So, I really had no choiceÛ_",NEU,1,POS,0.6578945517539978
2114,2150,2150,The line at the #sxsw pop-up Apple store is already around the block.  5 hrs b4 ipad2 goes on sale. {link},,No emotion toward brand or product,The line at the pop-up Apple store is already around the block. 5 hrs b4 ipad2 goes on sale. {link},NEU,1,POS,0.7317274808883667
2115,2151,2151,"The line at the apple store goes around the block. Oh, that's right, iPad 2! Also, #sxsw.",iPad,Positive emotion,"The line at the apple store goes around the block. Oh, that's right, iPad 2! Also,",POS,2,POS,0.8839374780654907
2116,2152,2152,The band at the Google party is the most entertaining band I have ever seen #sxsw,,Positive emotion,The band at the Google party is the most entertaining band I have ever seen,POS,2,POS,0.9880635142326355
2117,2153,2153,"Blackout at the hotel. In true #SXSW form, showering by the light of my iPad.",,No emotion toward brand or product,"Blackout at the hotel. In true form, showering by the light of my iPad.",NEU,1,POS,0.5023645758628845
2118,2154,2154,The line at the popup Apple Store is phenomenal. #sxsw #apple #ipad2  {link},Apple,Positive emotion,The line at the popup Apple Store is phenomenal. {link},POS,2,POS,0.9717572331428528
2119,2155,2155,"Standing at the top of the steps (right side coming out onto patio). Come and say, &quot;What's up, Android?&quot; #TeamAndroid #sxsw",,No emotion toward brand or product,"Standing at the top of the steps (right side coming out onto patio). Come and say, &quot;What's up, Android?&quot;",NEU,1,NEU,0.7488877773284912
2120,2156,2156,Wonder what they'll have up their sleeves RT @mention #Google Launch New #Social #Network Called #Circles {link} #sxsw,,No emotion toward brand or product,Wonder what they'll have up their sleeves RT Launch New Called {link},NEU,1,NEU,0.8054119348526001
2121,2157,2157,"VentureBeat: RT @mention On its second day in business, the Apple pop-up store appears to be trending. #sxsw #vb (@mention  {link}",Apple,Positive emotion,"VentureBeat: RT On its second day in business, the Apple pop-up store appears to be trending. (@mention {link}",POS,2,POS,0.9053276777267456
2122,2158,2158,thats great! RT @mention Official #SXSW IPhone/iPad/iOS meetup is almost all employers looking for developers. {link},,No emotion toward brand or product,thats great! RT Official IPhone/iPad/iOS meetup is almost all employers looking for developers. {link},NEU,1,POS,0.9825635552406311
2123,2159,2159,÷¼ WHO? WHAT? WHERE? WHEN? WHY? ÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,,No emotion toward brand or product,÷¼ WHO? WHAT? WHERE? WHEN? WHY? ÷_ {link} ã_,NEU,1,NEU,0.5968096852302551
2124,2160,2160,bout to watch the @mention live at #SXSW Apple Store for iPad 2 w/ @mention and @mention Living vicariously through all those that buy one.,iPad,Positive emotion,bout to watch the live at Apple Store for iPad 2 w/ and Living vicariously through all those that buy one.,POS,2,POS,0.8523971438407898
2125,2161,2161,Another late start at #sxsw #sxswi damn you google and your rocking 80's party,Google,Positive emotion,Another late start at damn you google and your rocking 80's party,POS,2,NEG,0.7599355578422546
2126,2162,2162,The Spasmatics are rockin' it at the ACLU / Google party. #sxsw,Google,Positive emotion,The Spasmatics are rockin' it at the ACLU / Google party.,POS,2,POS,0.9614930748939514
2127,2163,2163,Why has latin America not produced the next @mention or @mention ? #Latism #latam #sxsw,,No emotion toward brand or product,Why has latin America not produced the next or ?,NEU,1,NEG,0.7063716053962708
2128,2164,2164,"Great location choice, and nice timing for iPad2 launch: #Apple, #HP 'popping' in for #SXSW {link}",iPad,Positive emotion,"Great location choice, and nice timing for iPad2 launch: 'popping' in for {link}",POS,2,POS,0.9753746390342712
2129,2165,2165,Congratulation! RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw,Android App,Positive emotion,Congratulation! RT Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all!,POS,2,POS,0.9870413541793823
2130,2166,2166,@mention atleast you are at #sxsw. I'm not there AND I have no Ipad. #doubleloser,,No emotion toward brand or product,atleast you are at I'm not there AND I have no Ipad.,NEU,1,NEU,0.5287619233131409
2131,2168,2168,No way!'Matt fricking Damon at Google party at Maggie mae's. #Sxsw @mention {link},,No emotion toward brand or product,No way!'Matt fricking Damon at Google party at Maggie mae's. {link},NEU,1,NEG,0.6831010580062866
2132,2169,2169,#iPhone battery doesn't last long under #sxsw usage,iPhone,Negative emotion,battery doesn't last long under usage,NEG,0,NEG,0.6425104737281799
2133,2170,2170,"We're creatures of habit. Google found that CTRs for blue links far outpaced green. The darker the link, the more clicks it got. #sxsw",,No emotion toward brand or product,"We're creatures of habit. Google found that CTRs for blue links far outpaced green. The darker the link, the more clicks it got.",NEU,1,NEU,0.5037921071052551
2134,2171,2171,"No way! #atx #sxsw RT @mention Just found out the Apple pop-up store is scheduled to close on Sunday, let's hope it is only a rumor!",,No emotion toward brand or product,"No way! RT Just found out the Apple pop-up store is scheduled to close on Sunday, let's hope it is only a rumor!",NEU,1,POS,0.6364477276802063
2135,2172,2172,"#CNN to launch &quot;TV everywhere&quot; service for mobile, Google TV &amp; computers: {link} by @mention  #SXSW #google",,No emotion toward brand or product,"to launch &quot;TV everywhere&quot; service for mobile, Google TV &amp; computers: {link} by",NEU,1,NEU,0.6153665781021118
2136,2173,2173,We just launched our iPad app at #SXSW! Get all the details + the first edition FREE: {link},,No emotion toward brand or product,We just launched our iPad app at Get all the details + the first edition FREE: {link},NEU,1,POS,0.6844868659973145
2137,2174,2174,We just launched SPIN's iPad app at #SXSW. Tons of #music #photos #videos and more! Whatcha think? {link},iPad or iPhone App,Positive emotion,We just launched SPIN's iPad app at Tons of and more! Whatcha think? {link},POS,2,POS,0.6940451264381409
2138,2175,2175,"HeyWire launches group chat with Facebook, Google and Twitter #sxsw {link}",,No emotion toward brand or product,"HeyWire launches group chat with Facebook, Google and Twitter {link}",NEU,1,NEU,0.770058810710907
2139,2176,2176,#Google launching a &quot;major&quot; new social network at #sxsw,,No emotion toward brand or product,launching a &quot;major&quot; new social network at,NEU,1,NEU,0.892600417137146
2140,2177,2177,#Google launching a &quot;major&quot; new social network at #sxsw ... Wonder what that can be...,,No emotion toward brand or product,launching a &quot;major&quot; new social network at ... Wonder what that can be...,NEU,1,NEU,0.8150674104690552
2141,2178,2178,"Ran the gauntlet to get a seat in ipad design talk, expect it'll be overflowing #sxsw",,No emotion toward brand or product,"Ran the gauntlet to get a seat in ipad design talk, expect it'll be overflowing",NEU,1,POS,0.5333213210105896
2142,2179,2179,"5th Ave, Austin #sxsw #ipad2 lines. {link}",,No emotion toward brand or product,"5th Ave, Austin lines. {link}",NEU,1,NEU,0.9045148491859436
2143,2180,2180,You #GDGTAustin attendees are havin FUN! Happy #SXSW! Stop by on your way out. Last chance to win an iPad 2!,,No emotion toward brand or product,You attendees are havin FUN! Happy Stop by on your way out. Last chance to win an iPad 2!,NEU,1,POS,0.9857774376869202
2144,2181,2181,"Going to Austin for #SXSW? The @mention Austin guide for #iPhone is free from Mar 9-15, {link} #lp",,No emotion toward brand or product,"Going to Austin for The Austin guide for is free from Mar 9-15, {link}",NEU,1,NEU,0.6961212754249573
